generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
64,500.01718433893194,-676.1333312567228,1812.3861253422465,34,40.015625,128,0,128,0.0,1.0,1920,230,1690,0.11979166666666667,0.8802083333333334,-44.980920000448194,160.01097207116564
65,500.01718433893194,-1090.5558673109645,2252.8659302045908,34,37.671875,128,0,128,0.0,1.0,1920,188,1732,0.09791666666666667,0.9020833333333333,-72.60638073739764,188.4162598078177
66,500.50086085132835,-764.4795954011802,1691.8177417103605,34,36.9921875,128,0,128,0.0,1.0,1920,202,1718,0.10520833333333333,0.8947916666666667,-50.86212927674536,150.7398197524993
67,500.50086085132835,-858.0306401824819,1807.633433574955,34,37.6796875,128,0,128,0.0,1.0,1920,180,1740,0.09375,0.90625,-57.090480178832145,153.02818449507072
68,500.50086085132835,-742.501717736488,1607.1894224879354,34,38.109375,128,0,128,0.0,1.0,1920,195,1725,0.1015625,0.8984375,-49.402458265765866,148.39654039372877
69,500.50086085132835,-876.7509009249461,1616.5385837670533,34,37.4296875,128,0,128,0.0,1.0,1920,185,1735,0.09635416666666667,0.9036458333333334,-58.36006006166308,149.96315717070178
70,500.50086085132835,-771.3254465727371,1707.4736154163727,37,37.109375,128,0,128,0.0,1.0,1920,188,1732,0.09791666666666667,0.9020833333333333,-51.33726935484914,150.7516374801041
71,500.50086085132835,-815.7727494316352,1806.202306812148,34,36.796875,128,0,128,0.0,1.0,1920,209,1711,0.10885416666666667,0.8911458333333333,-54.268808295442355,153.5677959993123
72,500.50086085132835,-1010.0256155147863,1898.9625620800236,34,36.5234375,128,0,128,0.0,1.0,1920,178,1742,0.09270833333333334,0.9072916666666667,-67.22493686765243,172.26787876367055
73,528.857139756309,-806.5200362709213,2022.532279909473,52,37.1875,128,0,128,0.0,1.0,1920,205,1715,0.10677083333333333,0.8932291666666666,-53.654721168061435,173.77105666223832
74,528.857139756309,-737.0565290337443,1634.8950591536768,52,37.7890625,128,0,128,0.0,1.0,1920,205,1715,0.10677083333333333,0.8932291666666666,-49.02725818558294,150.68177415833662
75,528.857139756309,-642.1258696751731,1568.2626734097232,52,41.0859375,128,0,128,0.0,1.0,1920,206,1714,0.10729166666666666,0.8927083333333333,-42.6851100616782,140.70078037886827
