generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
64,271.5381585550135,-1499.3400612255848,3158.9587679026063,57,56.3359375,128,0,128,0.0,1.0,1920,151,1769,0.07864583333333333,0.9213541666666667,-99.12569158170567,264.321260575136
65,275.83619860890036,-1439.3290138138755,3228.1535753314024,48,56.171875,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-95.1022988375917,272.5169789580951
66,275.83619860890036,-1674.7041669600158,2997.8273005380674,48,56.421875,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-110.79387154733438,236.87129683619048
67,285.5383411520985,-1233.764260767863,2591.026212174564,49,55.4140625,128,0,128,0.0,1.0,1920,157,1763,0.08177083333333333,0.9182291666666667,-81.40595071785752,230.20867582328967
68,285.91713582894045,-922.8933048428512,2534.46472740847,54,54.21875,128,0,128,0.0,1.0,1920,182,1738,0.09479166666666666,0.9052083333333333,-60.675074489523425,201.8829566643371
69,285.91713582894045,-1445.5823843850199,2958.7776664334683,54,52.0625,128,0,128,0.0,1.0,1920,148,1772,0.07708333333333334,0.9229166666666667,-95.519294375668,246.41712329685458
70,285.91713582894045,-1293.090410580126,2566.4240286684562,48,51.8125,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-85.36368362200841,219.33235279356217
71,285.91713582894045,-1369.52859089183,2854.9887485901686,48,53.03125,128,0,128,0.0,1.0,1920,164,1756,0.08541666666666667,0.9145833333333333,-90.53440605945532,228.68823901338493
72,287.0968011921876,-1927.9780505441145,3638.189393372089,48,52.1640625,128,0,128,0.0,1.0,1920,144,1776,0.075,0.925,-127.66879711960763,301.34970619406306
73,287.0968011921876,-1920.72244708861,3441.327353956954,48,52.0859375,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-127.200090222574,266.0776628167704
74,287.4755958690296,-1188.1351854603354,2997.964447882042,48,52.1640625,128,0,128,0.0,1.0,1920,170,1750,0.08854166666666667,0.9114583333333334,-78.41161653068903,261.2533214052793
75,287.4755958690296,-1372.1209168583648,2630.1214001843814,48,50.921875,128,0,128,0.0,1.0,1920,152,1768,0.07916666666666666,0.9208333333333333,-90.623842373891,209.10161338523199
