generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score,validation_best_score,validation_best_mean,validation_best_std,validation_best_survival_rate,best_validation_score_so_far
86,971.0185800873453,-350.91467373027297,1726.2524317125656,63,62.6640625,128,0,128,0.0,1.0,1920,353,1567,0.18385416666666668,0.8161458333333333,-23.387449602851532,167.59035548245993,-358.8275102038467,-35.882751020384674,58.5456281508035,0.0,837.6864605868609
87,981.5907176175212,-636.8995776516626,2015.2150603357827,63,62.453125,128,0,128,0.0,1.0,1920,321,1599,0.1671875,0.8328125,-42.454701010110846,185.15956374951148,310.07646331788203,31.0076463317882,99.52063321286884,0.3,837.6864605868609
88,981.5907176175212,-456.45592751659433,2157.6870643810416,63,62.609375,128,0,128,0.0,1.0,1920,372,1548,0.19375,0.80625,-30.425046209439625,206.15957021744327,98.06156088259405,9.8061560882594,107.32382366175011,0.2,837.6864605868609
89,981.5907176175212,-264.4108394462374,2011.0562217474337,63,62.546875,128,0,128,0.0,1.0,1920,382,1538,0.19895833333333332,0.8010416666666667,-17.62144137974916,187.67951920057504,-130.5297200453704,-13.052972004537036,122.12894064722693,0.4,837.6864605868609
90,981.5907176175212,-45.98620319816213,1431.6133349164754,63,62.578125,128,0,128,0.0,1.0,1920,393,1527,0.2046875,0.7953125,-3.0603432340441428,153.30851732468588,-356.2851025172908,-35.62851025172908,90.20075958915261,0.1,837.6864605868609
91,981.5907176175212,-237.19364452236383,1735.3393722567976,63,62.5859375,128,0,128,0.0,1.0,1920,390,1530,0.203125,0.796875,-15.805472134824253,168.7822383792451,-505.6078805248372,-50.560788052483716,116.42181921240893,0.1,837.6864605868609
92,981.5907176175212,-383.61537370985593,2284.4111971211996,63,62.484375,128,0,128,0.0,1.0,1920,377,1543,0.19635416666666666,0.8036458333333333,-25.568811372323733,211.5056204851695,12.352504467761548,1.235250446776155,103.37243066056188,0.2,837.6864605868609
93,981.5907176175212,-105.55753738051469,1348.3423445390933,63,62.453125,128,0,128,0.0,1.0,1920,380,1540,0.19791666666666666,0.8020833333333334,-7.030218637867647,149.81111190030057,-136.02677554582834,-13.602677554582835,111.8941941584381,0.1,837.6864605868609
94,981.5907176175212,-331.95329649736976,1870.5109731662137,61,62.3359375,128,0,128,0.0,1.0,1920,370,1550,0.19270833333333334,0.8072916666666666,-22.124402058157987,177.15580374691012,-766.9720419491873,-76.69720419491873,62.23734121524101,0.0,837.6864605868609
95,981.5907176175212,61.06364479900964,1424.1076473999667,63,62.4609375,128,0,128,0.0,1.0,1920,434,1486,0.22604166666666667,0.7739583333333333,4.077560694933976,162.7651771869142,77.1192821545763,7.71192821545763,114.376322389817,0.2,837.6864605868609
96,981.5907176175212,-36.493325867460726,1863.2544672440565,61,62.3203125,128,0,128,0.0,1.0,1920,430,1490,0.22395833333333334,0.7760416666666666,-2.42821130783071,182.99380918871964,-111.29536886378486,-11.129536886378485,114.25180374674433,0.1,837.6864605868609
97,981.5907176175212,33.05267135294972,1341.4894232220897,61,62.078125,128,0,128,0.0,1.0,1920,418,1502,0.21770833333333334,0.7822916666666667,2.2098707985299817,151.51026278733443,-475.6133351516703,-47.56133351516702,49.74306720816535,0.0,837.6864605868609
98,981.5907176175212,-272.4410628400196,2134.3783483933667,61,61.984375,128,0,128,0.0,1.0,1920,394,1526,0.20520833333333333,0.7947916666666667,-18.156568251834642,199.9453608578431,-161.3994285021287,-16.13994285021287,101.79790913988558,0.1,837.6864605868609
99,981.5907176175212,19.204619604832416,1612.1628565080625,61,61.875,128,0,128,0.0,1.0,1920,414,1506,0.215625,0.784375,1.2878209944888275,164.40855915531034,-482.9078376423527,-48.29078376423528,114.10325996323954,0.1,837.6864605868609
100,981.5907176175212,-343.3031720824762,1294.3354044680616,63,61.71875,128,0,128,0.0,1.0,1920,306,1614,0.159375,0.840625,-22.881263555498418,139.6126777223237,370.66692165644196,37.0666921656442,142.68608621822042,0.3,837.6864605868609
101,981.5907176175212,-173.15543599496544,1601.4487523875373,61,61.6640625,128,0,128,0.0,1.0,1920,386,1534,0.20104166666666667,0.7989583333333333,-11.538534274664364,163.24859363430954,-436.14276860873,-43.614276860873005,98.82190054647839,0.1,837.6864605868609
102,981.5907176175212,30.194641384920303,1249.8656663684767,63,61.796875,128,0,128,0.0,1.0,1920,404,1516,0.21041666666666667,0.7895833333333333,2.0193094256613526,146.04193422646364,-490.94066829314346,-49.09406682931434,114.80932178578682,0.1,837.6864605868609
103,981.5907176175212,-93.17103963901178,1814.1341215871946,61,61.9765625,128,0,128,0.0,1.0,1920,393,1527,0.2046875,0.7953125,-6.205202121767458,182.85338106527706,-203.0447411327504,-20.30447411327504,158.84814464644725,0.2,837.6864605868609
